generation,strategy,nAgents,nInnovate,nObserve,nExploit,nRefine,totalPayoffs,avgLifespan,stdLifespan,medLifespan,maxLifespan
16,dmn,42,0,2,40,0,2814.0,14.7142857143,4.70200420432,17.0,17
17,dmn2,57,0,7,50,0,11710.0,15.7192982456,4.52189366467,18.0,18
17,dmn,43,0,4,39,0,8359.0,15.3720930233,5.14904938535,18.0,18
18,dmn2,60,0,4,56,0,13884.0,15.9333333333,5.58231333967,19.0,19
18,dmn,40,0,1,39,0,9316.0,16.525,4.98992735418,19.0,19
19,dmn2,60,0,5,55,0,13086.0,16.6,5.96992462264,20.0,20
19,dmn,40,0,2,38,0,8600.0,17.05,5.59888381733,20.0,20
20,dmn2,60,0,5,55,0,13857.0,17.1333333333,6.57131814952,21.0,21
20,dmn,40,0,2,38,0,9012.0,17.55,6.17636624562,21.0,21
21,dmn2,60,0,3,57,0,14766.0,18.1333333333,6.57131814952,22.0,22
21,dmn,40,0,2,38,0,9260.0,18.55,6.17636624562,22.0,22
22,dmn2,60,0,8,52,0,13796.0,18.7666666667,6.94830115128,23.0,23
22,dmn,40,0,4,36,0,9055.0,18.45,7.31761573192,23.0,23
23,dmn2,60,0,6,54,0,14548.0,19.3333333333,7.44237118726,24.0,24
23,dmn,40,0,2,38,0,9807.0,19.1,7.83836717691,24.0,24
24,dmn2,59,0,5,54,0,11196.0,19.9491525424,7.88137415708,25.0,25
24,dmn,41,0,3,38,0,7215.0,19.6341463415,8.28385469824,25.0,25
25,dmn2,60,0,6,54,0,13137.0,20.6166666667,8.22210773194,26.0,26
25,dmn,40,0,2,38,0,9319.0,20.5,8.34266144585,26.0,26
26,dmn2,61,0,7,54,0,13874.0,20.8524590164,8.9090781948,27.0,27
26,dmn,39,0,2,37,0,9575.0,21.8717948718,8.11513144175,27.0,27
27,dmn2,62,0,6,56,0,14742.0,21.5161290323,9.21909297806,28.0,28
27,dmn,38,0,2,36,0,9551.0,22.2105263158,8.88570079793,28.0,28
28,dmn2,61,0,4,57,0,14462.0,22.7213114754,9.15285702514,29.0,29
28,dmn,39,0,3,36,0,8679.0,22.5128205128,9.70295169172,29.0,29
29,dmn2,60,0,9,51,0,13405.0,22.7666666667,10.2491734084,30.0,30
29,dmn,40,0,4,36,0,9366.0,22.625,10.6810287426,30.0,30
30,dmn2,60,0,4,56,0,15114.0,23.7666666667,10.2491734084,31.0,31
30,dmn,40,0,1,39,0,10406.0,23.625,10.6810287426,31.0,31
31,dmn2,59,0,8,51,0,14182.0,23.0677966102,11.3628362519,32.0,32
31,dmn,41,0,5,36,0,9988.0,23.2195121951,11.7670731075,32.0,32
32,dmn2,58,0,5,53,0,14870.0,23.775862069,11.6249480584,33.0,33
32,dmn,42,0,2,40,0,11368.0,23.6666666667,12.1531235778,33.0,33
33,dmn2,58,0,5,53,0,15060.0,24.2068965517,11.9622374517,32.5,34
33,dmn,42,0,2,40,0,11606.0,23.880952381,12.5834403293,34.0,34
34,dmn2,56,0,6,50,0,14301.0,24.0178571429,12.7384276214,30.5,35
34,dmn,44,0,3,41,0,11951.0,23.7954545455,13.2623519535,35.0,35
35,dmn2,56,0,4,52,0,14599.0,25.0178571429,12.7384276214,31.5,36
35,dmn,44,0,2,42,0,11708.0,24.0,13.6114924704,34.5,36
36,dmn2,56,0,4,52,0,14562.0,26.0178571429,12.7384276214,32.5,37
36,dmn,44,0,2,42,0,11736.0,24.4545454545,14.0735964026,35.5,37
37,dmn2,56,0,6,50,0,14065.0,26.1428571429,13.5967808315,33.5,38
37,dmn,44,0,4,40,0,11387.0,22.0909090909,15.0602097381,23.0,38
38,dmn2,56,0,4,52,0,14765.0,27.1428571429,13.5967808315,34.5,39
38,dmn,44,0,1,43,0,12647.0,23.0,15.1807294111,24.0,39
39,dmn2,57,0,7,50,0,14125.0,27.5789473684,14.0911162364,35.0,40
39,dmn,43,0,0,43,0,12647.0,24.2790697674,15.2442525676,27.0,40
40,dmn2,57,0,7,50,0,14168.0,27.8771929825,14.4465987929,36.0,41
40,dmn,43,0,0,43,0,12647.0,25.2790697674,15.2442525676,28.0,41
41,dmn2,57,0,7,50,0,14168.0,28.8771929825,14.4465987929,37.0,42
41,dmn,43,0,1,42,0,12302.0,26.2790697674,15.2442525676,29.0,42
42,dmn2,56,0,8,48,0,13368.0,29.5535714286,14.6274199986,36.5,43
42,dmn,44,0,2,42,0,11918.0,26.6818181818,15.570620247,28.0,43
43,dmn2,56,0,11,45,0,12462.0,30.5535714286,14.6274199986,37.5,44
43,dmn,44,0,4,40,0,11607.0,27.6818181818,15.570620247,29.0,44
44,dmn2,56,0,11,45,0,12504.0,31.5535714286,14.6274199986,38.5,45
44,dmn,44,0,4,40,0,11706.0,27.6818181818,15.8999324288,27.0,45
45,dmn2,55,0,14,41,0,11273.0,32.3090909091,14.6459708729,38.0,46
45,dmn,45,0,8,37,0,11005.0,28.0666666667,16.2431524034,27.0,46
46,dmn2,55,0,15,40,0,10928.0,33.3090909091,14.6459708729,39.0,47
46,dmn,45,0,8,37,0,11005.0,28.8888888889,16.5034975717,28.0,47
47,dmn2,55,0,16,39,0,10519.0,34.3090909091,14.6459708729,40.0,48
47,dmn,45,0,8,37,0,10877.0,29.8888888889,16.5034975717,29.0,48
48,dmn2,56,0,19,37,0,10160.0,34.6964285714,15.209160354,40.0,49
48,dmn,44,0,9,35,0,10518.0,31.1818181818,16.573901619,31.0,49
49,dmn2,51,0,16,35,0,8301.0,35.0,15.3073095445,39.0,50
49,dmn,49,0,14,35,0,9924.0,29.0,18.3236214227,28.0,50
50,dmn2,50,0,16,34,0,8143.0,35.8,15.3935051239,39.5,51
50,dmn,50,0,11,39,0,11456.0,29.42,18.5882651154,28.0,51
51,dmn2,50,0,18,32,0,7764.0,36.8,15.3935051239,40.5,52
51,dmn,50,0,14,36,0,10363.0,30.42,18.5882651154,29.0,52
52,dmn2,52,0,19,33,0,704.0,36.3846153846,16.6712025386,40.5,53
52,dmn,48,0,14,34,0,665.0,31.4583333333,18.4062470524,30.0,53
53,dmn2,52,0,20,32,0,1077.0,36.2115384615,18.0142428036,41.5,54
53,dmn,48,0,16,32,0,1139.0,29.75,19.3083531146,26.0,54
54,dmn2,54,0,19,35,0,801.0,35.8703703704,18.9541809092,39.5,55
54,dmn,46,0,17,29,0,608.0,29.7391304348,19.8060539522,25.0,55
55,dmn2,54,0,21,33,0,973.0,34.0,20.184335694,33.0,56
55,dmn,46,0,17,29,0,1010.0,30.3260869565,20.2195066682,26.0,56
56,dmn2,55,0,20,35,0,1395.0,33.3636363636,20.7499078958,32.0,57
56,dmn,45,0,16,29,0,1347.0,31.2222222222,20.6772971465,26.0,57
57,dmn2,56,0,20,36,0,2202.0,33.7678571429,21.0331295404,32.5,58
57,dmn,44,0,14,30,0,2240.0,31.6363636364,20.5383133205,27.0,58
58,dmn2,56,0,21,35,0,2148.0,33.3928571429,21.6066115637,32.5,59
58,dmn,44,0,14,30,0,2406.0,32.6363636364,20.5383133205,28.0,59
59,dmn2,55,0,20,35,0,2944.0,33.8545454545,21.6260938194,33.0,60
59,dmn,45,0,16,29,0,2847.0,31.6,20.9808378182,28.0,60
60,dmn2,54,0,19,35,0,2194.0,34.3703703704,21.5280147339,33.0,61
60,dmn,46,0,16,30,0,2369.0,30.1086956522,21.6887350653,27.0,61
61,dmn2,54,0,22,32,0,2243.0,34.3148148148,21.7883965671,33.0,62
61,dmn,46,0,16,30,0,2897.0,29.7826086957,21.624174318,26.0,62
62,dmn2,54,0,21,33,0,3526.0,35.3148148148,21.7883965671,34.0,63
62,dmn,46,0,14,32,0,3245.0,30.7826086957,21.624174318,27.0,63
63,dmn2,54,0,21,33,0,3739.0,36.3148148148,21.7883965671,35.0,64
63,dmn,46,0,14,32,0,3171.0,31.7826086957,21.624174318,28.0,64
64,dmn2,56,0,24,32,0,3749.0,35.1071428571,22.7969911638,35.0,65
64,dmn,44,0,14,30,0,2895.0,33.6818181818,21.6760998749,31.0,65
65,dmn2,56,0,21,35,0,4439.0,35.3571428571,23.2443761028,35.0,66
65,dmn,44,0,14,30,0,3495.0,34.6818181818,21.6760998749,32.0,66
66,dmn2,56,0,21,35,0,4296.0,36.1785714286,23.475752797,36.0,67
66,dmn,44,0,16,28,0,3286.0,34.4545454545,22.3235042718,31.0,67
67,dmn2,55,0,19,36,0,4793.0,36.4181818182,24.160592188,36.0,68
67,dmn,45,0,16,29,0,3565.0,33.4222222222,22.9041373156,31.0,68
68,dmn2,55,0,18,37,0,3978.0,37.4181818182,24.160592188,37.0,69
68,dmn,45,0,14,31,0,3419.0,34.4222222222,22.9041373156,32.0,69
69,dmn2,55,0,21,34,0,3850.0,38.0363636364,24.5793436086,38.0,70
69,dmn,45,0,16,29,0,3232.0,35.4222222222,22.9041373156,33.0,70
70,dmn2,54,0,20,34,0,3811.0,39.7222222222,24.2787947918,39.5,71
70,dmn,46,0,18,28,0,3053.0,35.652173913,23.235296792,34.0,71
71,dmn2,54,0,22,32,0,3645.0,38.2962962963,24.8250393529,38.5,72
71,dmn,46,0,18,28,0,3106.0,36.4130434783,23.5423541423,35.0,72
72,dmn2,54,0,21,33,0,3649.0,37.962962963,24.9124117236,37.5,73
72,dmn,46,0,18,28,0,3145.0,35.9130434783,23.6163411433,33.5,73
73,dmn2,54,0,21,33,0,3738.0,38.962962963,24.9124117236,38.5,74
73,dmn,46,0,17,29,0,3239.0,36.9130434783,23.6163411433,34.5,74
74,dmn2,54,0,20,34,0,3802.0,38.8148148148,25.250650211,37.0,75
74,dmn,46,0,19,27,0,3004.0,37.2173913043,24.2145420227,34.5,75
75,dmn2,55,0,20,35,0,3943.0,39.1090909091,25.5518529677,37.0,76
75,dmn,45,0,17,28,0,3145.0,37.3777777778,23.8106315086,32.0,76
76,dmn2,54,0,20,34,0,3802.0,38.8148148148,26.4946354277,36.0,77
76,dmn,46,0,20,26,0,2940.0,35.7173913043,24.2636452363,29.5,77
77,dmn2,53,0,19,34,0,3758.0,39.4339622642,27.1678982555,36.0,78
77,dmn,47,0,19,28,0,3178.0,35.7234042553,24.8293770135,29.0,78
78,dmn2,53,0,21,32,0,2873.0,39.6603773585,27.9675980959,37.0,79
78,dmn,47,0,17,30,0,2532.0,36.7234042553,24.8293770135,30.0,79
79,dmn2,53,0,21,32,0,2930.0,39.7169811321,28.8511975217,38.0,80
79,dmn,47,0,19,28,0,2659.0,37.0212765957,25.6021021093,31.0,80
80,dmn2,54,0,22,32,0,3335.0,39.2222222222,29.5488714246,28.5,81
80,dmn,46,0,17,29,0,3192.0,38.152173913,25.8633258826,33.5,81
81,dmn2,54,0,21,33,0,3150.0,37.7962962963,29.8287579543,28.5,82
81,dmn,46,0,18,28,0,3178.0,39.152173913,25.8633258826,34.5,82
82,dmn2,54,0,20,34,0,3388.0,38.7962962963,29.8287579543,29.5,83
82,dmn,46,0,18,28,0,3178.0,38.3695652174,25.6738394138,34.0,83
83,dmn2,53,0,20,33,0,3441.0,38.1886792453,29.923207756,29.0,84
83,dmn,47,0,18,29,0,3323.0,38.5531914894,25.9957512982,35.0,84
84,dmn2,54,0,20,34,0,3488.0,38.4814814815,30.0885980255,29.0,85
84,dmn,46,0,17,29,0,3404.0,38.9782608696,25.9794978785,36.0,85
85,dmn2,54,0,22,32,0,3322.0,38.9814814815,30.4968065971,30.0,86
85,dmn,46,0,19,27,0,3243.0,39.4130434783,26.5326509983,37.0,86
86,dmn2,56,0,24,32,0,7624.0,37.5714285714,31.0907985601,28.5,87
86,dmn,44,0,16,28,0,11166.0,40.4090909091,27.053245631,38.0,87
87,dmn2,56,0,23,33,0,7688.0,38.2678571429,31.411719305,29.5,88
87,dmn,44,0,16,28,0,11166.0,39.9090909091,28.0752383474,37.0,88
88,dmn2,56,0,22,34,0,8824.0,38.8571428571,31.7571300045,30.5,89
88,dmn,44,0,15,29,0,11913.0,37.9545454545,28.6919014116,36.0,89
89,dmn2,56,0,22,34,0,8824.0,38.75,32.0776123533,28.5,90
89,dmn,44,0,13,31,0,12125.0,38.9545454545,28.6919014116,37.0,90
90,dmn2,56,0,21,35,0,8921.0,39.75,32.0776123533,29.5,91
90,dmn,44,0,14,30,0,12028.0,39.9545454545,28.6919014116,38.0,91
91,dmn2,56,0,22,34,0,8806.0,40.4821428571,32.3446788908,30.5,92
91,dmn,44,0,16,28,0,11834.0,39.8863636364,29.2786114216,37.5,92
92,dmn2,55,0,23,32,0,8361.0,40.6909090909,32.7618806915,29.0,93
92,dmn,45,0,16,29,0,12197.0,40.0,29.5424365203,37.0,93
93,dmn2,56,0,24,32,0,7730.0,40.8392857143,33.050165758,30.0,94
93,dmn,44,0,14,30,0,12313.0,41.5227272727,29.6697647112,39.5,94
94,dmn2,56,0,23,33,0,3430.0,41.8214285714,33.07194924,31.0,95
94,dmn,44,0,14,30,0,2009.0,42.5227272727,29.6697647112,40.5,95
95,dmn2,55,0,29,26,0,3270.0,41.9272727273,34.1226954842,30.0,96
95,dmn,45,0,29,16,0,1855.0,40.2222222222,31.0375320388,36.0,96
96,dmn2,55,0,27,28,0,3817.0,42.9272727273,34.1226954842,31.0,97
96,dmn,45,0,26,19,0,2203.0,41.2222222222,31.0375320388,37.0,97
97,dmn2,54,0,27,27,0,4090.0,41.8148148148,34.0005850026,29.0,98
97,dmn,46,0,27,19,0,2203.0,41.3260869565,31.2813698882,34.5,98
98,dmn2,54,0,26,28,0,4206.0,42.3333333333,34.4028422598,30.0,99
98,dmn,46,0,28,18,0,2087.0,40.9347826087,32.2445830799,30.5,99
99,dmn2,53,0,26,27,0,2754.0,42.0754716981,35.470875141,29.0,100
99,dmn,47,0,28,19,0,2203.0,39.9361702128,32.8907956182,28.0,100
100,dmn2,52,0,27,25,0,2845.0,43.7884615385,35.4321326018,30.0,101
100,dmn,48,0,27,21,0,2435.0,40.1041666667,33.0424219649,28.0,101
101,dmn2,51,0,27,24,0,2729.0,44.5098039216,36.0230713375,31.0,102
101,dmn,49,0,27,22,0,2499.0,38.2244897959,32.4221298235,26.0,102
102,dmn2,50,0,25,25,0,2845.0,45.0,36.1988950108,30.0,103
102,dmn,50,0,27,23,0,2615.0,38.08,32.8620388899,27.0,103
103,dmn2,50,0,26,24,0,2729.0,43.94,35.7678123457,28.5,104
103,dmn,50,0,25,25,0,2795.0,38.5,33.2705575547,27.5,104
104,dmn2,51,0,26,25,0,2845.0,44.0784313725,35.9355867844,29.0,105
104,dmn,49,0,24,25,0,2795.0,39.8979591837,33.490324462,29.0,105
105,dmn2,51,0,26,25,0,2845.0,45.0784313725,35.9355867844,30.0,106
105,dmn,49,0,25,24,0,2679.0,40.8979591837,33.490324462,30.0,106
106,dmn2,50,0,27,23,0,2319.0,46.94,35.7678123457,31.5,107
106,dmn,50,0,27,23,0,2465.0,41.08,33.644518127,30.5,107
107,dmn2,50,0,28,22,0,2179.0,45.08,35.8434596544,29.5,108
107,dmn,50,0,27,23,0,2457.0,41.9,33.839178477,31.5,108
108,dmn2,48,0,25,23,0,2204.0,42.4583333333,35.8515215468,29.5,109
108,dmn,52,0,28,24,0,2577.0,41.2884615385,34.1463685075,32.0,109
109,dmn2,49,0,24,25,0,2848.0,42.5918367347,35.9880469767,30.0,110
109,dmn,51,0,28,23,0,3081.0,42.6862745098,34.3599688398,33.0,110
110,dmn2,49,0,23,26,0,2964.0,43.5918367347,35.9880469767,31.0,111
110,dmn,51,0,28,23,0,3081.0,43.6862745098,34.3599688398,34.0,111
111,dmn2,49,0,24,25,0,2848.0,44.5918367347,35.9880469767,32.0,112
111,dmn,51,0,29,22,0,2965.0,44.6862745098,34.3599688398,35.0,112
112,dmn2,49,0,24,25,0,2848.0,45.5918367347,35.9880469767,33.0,113
112,dmn,51,0,30,21,0,2849.0,45.1960784314,34.8126749556,36.0,113
113,dmn2,49,0,26,23,0,2616.0,45.612244898,36.8692207932,34.0,114
113,dmn,51,0,32,19,0,2617.0,46.0784313725,34.9547848767,37.0,114
114,dmn2,48,0,24,24,0,2732.0,46.0625,37.7234488581,34.5,115
114,dmn,52,0,33,19,0,2669.0,46.1923076923,35.1907103463,38.0,115
115,dmn2,48,0,23,25,0,2848.0,47.0625,37.7234488581,35.5,116
115,dmn,52,0,33,19,0,2669.0,47.1923076923,35.1907103463,39.0,116
116,dmn2,48,0,24,24,0,2732.0,46.7708333333,38.2476794412,36.0,117
116,dmn,52,0,35,17,0,2489.0,48.1923076923,35.1907103463,40.0,117
117,dmn2,51,0,28,23,0,2616.0,42.8235294118,38.122457939,32.0,118
117,dmn,49,0,34,15,0,2257.0,51.3265306122,35.1366938586,42.0,118
118,dmn2,48,0,22,26,0,2912.0,40.5,37.6950483043,31.0,119
118,dmn,52,0,37,15,0,2257.0,48.3846153846,36.7487068565,41.0,119
119,dmn2,49,0,21,28,0,3144.0,38.2448979592,36.366350567,29.0,120
119,dmn,51,0,33,18,0,2605.0,48.9607843137,36.9811614916,41.0,120
120,dmn2,48,0,19,29,0,3260.0,40.0208333333,36.3395386043,31.0,121
120,dmn,52,0,35,17,0,2489.0,49.0192307692,37.235988787,40.5,121
121,dmn2,47,0,20,27,0,3028.0,41.6170212766,36.5097207641,33.0,122
121,dmn,53,0,35,18,0,2605.0,49.0943396226,37.4811973747,40.0,122
122,dmn2,47,0,21,26,0,2788.0,42.6170212766,36.5097207641,34.0,123
122,dmn,53,0,35,18,0,2657.0,50.0943396226,37.4811973747,41.0,123
123,dmn2,47,0,21,26,0,2822.0,43.6170212766,36.5097207641,35.0,124
123,dmn,53,0,36,17,0,2541.0,50.9245283019,37.686817202,42.0,124
