generation,strategy,nAgents,nInnovate,nObserve,nExploit,nRefine,totalPayoffs,avgLifespan,stdLifespan,medLifespan,maxLifespan
64,otheragent,56,1,36,19,0,3021.0,33.5178571429,21.5273837832,30.5,65
65,exagent,45,1,0,44,0,3782.0,41.7333333333,21.7821537554,40.0,66
65,otheragent,55,1,19,35,0,5130.0,32.7636363636,21.2876094019,28.0,66
66,exagent,46,1,0,45,0,3782.0,41.8260869565,22.3872094187,41.0,67
66,otheragent,54,0,35,19,0,2862.0,34.0185185185,21.4004938856,29.5,67
67,exagent,46,1,0,45,0,3724.0,41.7173913043,23.1551131019,41.0,68
67,otheragent,54,2,18,34,0,5269.0,34.2222222222,22.0828965715,29.5,68
68,exagent,45,0,4,41,0,3566.0,42.1333333333,23.0734094191,41.0,69
68,otheragent,55,3,33,19,0,2715.0,33.6,23.2015673452,30.0,69
69,exagent,44,2,0,42,0,261.0,41.9772727273,23.7902659968,42.0,70
69,otheragent,56,3,19,34,0,271.0,32.0357142857,23.6484402126,30.0,70
70,exagent,46,3,20,23,0,140.0,40.4347826087,25.4572550297,42.5,71
70,otheragent,54,1,32,21,0,174.0,31.7222222222,23.4902790506,29.5,71
71,exagent,45,0,0,45,0,566.0,41.6444444444,25.6992481996,44.0,72
71,otheragent,55,4,20,31,0,653.0,29.7818181818,23.7538061326,26.0,72
72,exagent,44,0,17,27,0,188.0,41.9545454545,25.574272002,44.5,73
72,otheragent,56,3,30,23,0,442.0,29.2678571429,24.437596234,25.0,73
73,exagent,44,0,2,42,0,573.0,42.9545454545,25.574272002,45.5,74
73,otheragent,56,1,23,32,0,647.0,29.0357142857,24.1409287057,23.5,74
74,exagent,44,1,18,25,0,230.0,42.5454545455,26.1867893008,44.5,75
74,otheragent,56,1,31,24,0,507.0,29.9285714286,24.2559691791,24.5,75
75,exagent,45,3,0,42,0,627.0,39.9555555556,27.5793445701,41.0,76
75,otheragent,55,2,22,31,0,663.0,30.2909090909,24.8951785966,24.0,76
76,exagent,44,1,16,27,0,269.0,41.0909090909,28.0128364909,43.0,77
76,otheragent,56,1,31,24,0,518.0,30.75,24.9958925197,23.5,77
77,exagent,44,0,0,44,0,607.0,42.0909090909,28.0128364909,44.0,78
77,otheragent,56,0,24,32,0,684.0,31.75,24.9958925197,24.5,78
78,exagent,46,2,17,27,0,248.0,41.2608695652,28.7102729551,42.0,79
78,otheragent,54,1,30,23,0,518.0,31.8333333333,25.0412622448,23.0,79
79,exagent,46,1,1,44,0,626.0,42.1739130435,28.828808318,43.0,80
79,otheragent,54,2,23,29,0,617.0,30.462962963,24.7451551285,21.0,80
80,exagent,46,1,17,28,0,322.0,42.8695652174,29.1961944331,44.0,81
80,otheragent,54,0,29,25,0,550.0,31.462962963,24.7451551285,22.0,81
81,exagent,45,0,1,44,0,718.0,44.3555555556,29.3342087411,47.0,82
81,otheragent,55,1,25,29,0,661.0,31.8909090909,24.8769135233,22.0,82
82,exagent,45,1,15,29,0,388.0,43.5333333333,29.485665067,44.0,83
82,otheragent,55,1,29,25,0,546.0,32.1090909091,25.1892276595,23.0,83
83,exagent,44,1,0,43,0,693.0,43.4772727273,29.417441206,43.5,84
83,otheragent,56,1,25,30,0,697.0,32.5357142857,25.3228893393,23.0,84
84,exagent,44,0,17,27,0,342.0,44.4772727273,29.417441206,44.5,85
84,otheragent,56,1,30,25,0,604.0,32.5535714286,25.4985431256,23.0,85
85,exagent,44,1,1,42,0,773.0,44.3409090909,30.1390287454,44.0,86
85,otheragent,56,1,25,30,0,722.0,33.5,25.5636460623,24.0,86
86,exagent,43,1,11,31,0,447.0,42.4651162791,29.8931032236,41.0,87
86,otheragent,57,2,29,26,0,753.0,33.4912280702,26.0540078791,23.0,87
87,exagent,44,1,1,42,0,755.0,42.5,30.2215305551,40.0,88
87,otheragent,56,0,26,30,0,840.0,34.8214285714,26.1671189137,25.0,88
88,exagent,44,1,10,33,0,505.0,41.5,30.0556302395,38.5,89
88,otheragent,56,1,30,25,0,754.0,35.5178571429,26.4689785217,26.0,89
89,exagent,44,1,1,42,0,771.0,42.0454545455,30.5249186921,39.5,90
89,otheragent,56,2,25,29,0,840.0,34.7321428571,26.1933000372,25.5,90
90,exagent,43,0,9,34,0,420.0,43.8372093023,30.427902,41.0,91
90,otheragent,57,1,29,27,0,780.0,35.1228070175,26.3599045438,26.0,91
91,exagent,45,4,7,34,0,548.0,41.7555555556,31.8462665215,33.0,92
91,otheragent,55,1,25,29,0,841.0,36.0363636364,26.2428959297,27.0,92
92,exagent,44,1,13,30,0,471.0,41.7727272727,32.3467461033,32.5,93
92,otheragent,56,1,29,26,0,756.0,36.3928571429,26.4417679408,27.0,93
93,exagent,44,0,3,41,0,845.0,42.7727272727,32.3467461033,33.5,94
93,otheragent,56,0,26,30,0,878.0,37.3928571429,26.4417679408,28.0,94
94,exagent,43,0,10,33,0,587.0,44.4186046512,32.4390179633,36.0,95
94,otheragent,57,1,30,26,0,784.0,37.7368421053,26.6646005663,28.0,95
95,exagent,44,1,4,39,0,840.0,44.4090909091,32.7444083928,35.5,96
95,otheragent,56,1,25,30,0,870.0,39.2142857143,26.6777825471,30.0,96
96,exagent,44,0,10,34,0,689.0,45.4090909091,32.7444083928,36.5,97
96,otheragent,56,0,30,26,0,754.0,40.2142857143,26.6777825471,31.0,97
97,exagent,43,0,1,42,0,949.0,47.4186046512,32.4390179633,39.0,98
97,otheragent,57,1,26,30,0,900.0,40.5087719298,26.9646440421,31.0,98
98,exagent,42,2,10,30,0,619.0,44.6666666667,32.367434153,35.5,99
98,otheragent,58,1,30,27,0,784.0,40.8103448276,27.2462948424,31.5,99
99,exagent,42,2,1,39,0,862.0,43.4285714286,33.6056563104,32.0,100
99,otheragent,58,2,25,31,0,904.0,40.2586206897,28.1532507738,31.5,100
